,Uni_name,Uni_Major,Uni_Jobs,Uni_Course_lectureres,Uni_Facilities,Uni_Local_life,Uni_Societies_sports
2594,Durham University,English Literature BA (Hons),4.0,4.0,4.0,2.0,4.0
2595,Durham University,Anthropology PhD,3.0,3.0,4.0,4.0,0.0
2596,Durham University,Computer Science BSc (Hons),4.0,3.0,2.0,4.0,4.0
2597,Durham University,,4.0,0.0,0.0,0.0,4.0
2598,Durham University,Politics BA (Hons),4.0,4.0,0.0,4.0,4.0
2599,Durham University,Physics BSc (Hons),2.0,4.0,4.0,3.0,4.0
2600,Durham University,Business and Management BA (Hons),0.0,4.0,4.0,4.0,4.0
2601,Durham University,Politics BA (Hons),2.0,4.0,3.0,0.0,4.0
2602,Durham University,Physics MPhys,4.0,4.0,3.0,3.0,0.0
2603,Durham University,Mathematics (3 years) BSc (Hons),0.0,4.0,4.0,0.0,0.0
2604,Durham University,Law LLB (Hons),4.0,3.0,3.0,4.0,3.0
2605,Durham University,Physics BSc (Hons),4.0,4.0,3.0,0.0,4.0
2606,Durham University,Mathematics (4 years) MMath,4.0,0.0,4.0,0.0,3.0
2607,Durham University,Philosophy and Theology BA (Hons),3.0,4.0,4.0,4.0,0.0
2608,Durham University,Law LLB (Hons),4.0,3.0,4.0,3.0,2.0
2609,Durham University,Geography BA (Hons),4.0,4.0,4.0,4.0,0.0
2610,Durham University,Physics BSc (Hons),1.0,3.0,0.0,3.0,1.0
2611,Durham University,Geography BA (Hons),3.0,4.0,4.0,4.0,0.0
2612,Durham University,Mathematics (3 years) BSc (Hons),4.0,4.0,4.0,4.0,4.0
2613,Durham University,Natural Sciences BSc (Hons),4.0,3.0,2.0,3.0,3.0
2614,Durham University,Geography BA (Hons),4.0,0.0,3.0,0.0,0.0
2615,Durham University,Business and Management BA (Hons),4.0,4.0,0.0,4.0,3.0
2616,Durham University,Geography BA (Hons),4.0,4.0,3.0,4.0,4.0
2617,Durham University,Liberal Arts BA (Hons),3.0,0.0,0.0,4.0,4.0
2618,Durham University,Philosophy MA,4.0,0.0,4.0,4.0,4.0
2619,Durham University,Politics BA (Hons),0.0,0.0,4.0,4.0,3.0
2620,Durham University,Physics BSc (Hons),4.0,3.0,4.0,0.0,0.0
2621,Durham University,Mathematics (3 years) BSc (Hons),3.0,0.0,3.0,3.0,4.0
2622,Durham University,Law LLB (Hons),4.0,4.0,3.0,3.0,4.0
2623,Durham University,Biological Sciences BSc (Hons),4.0,3.0,3.0,4.0,4.0
2624,Durham University,Law LLB (Hons),0.0,0.0,3.0,4.0,4.0
2625,Durham University,Economics BA (Hons),4.0,3.0,3.0,4.0,3.0
2626,Durham University,Biological Sciences BSc (Hons),4.0,4.0,2.0,4.0,4.0
2627,Durham University,Geography with Foundation BSc (Hons),4.0,4.0,2.0,4.0,0.0
2628,Durham University,Mathematics (3 years) BSc (Hons),4.0,3.0,3.0,4.0,4.0
2629,Durham University,Geography BA (Hons),4.0,0.0,3.0,0.0,4.0
2630,Durham University,Chemistry BSc (Hons),3.0,3.0,4.0,4.0,4.0
2631,Durham University,Business and Management BA (Hons),4.0,4.0,4.0,4.0,4.0
2632,Durham University,Mathematics (3 years) BSc (Hons),3.0,3.0,2.0,0.0,3.0
2633,Durham University,Mathematics (3 years) BSc (Hons),3.0,0.0,0.0,0.0,4.0
2634,Durham University,Liberal Arts BA (Hons),4.0,0.0,3.0,0.0,4.0
2635,Durham University,Physics BSc (Hons),4.0,4.0,4.0,0.0,4.0
2636,Durham University,Mathematics (3 years) BSc (Hons),3.0,0.0,0.0,0.0,4.0
2637,Durham University,Combined Honours in Social Sciences BA (Hons),0.0,0.0,3.0,0.0,0.0
2638,Durham University,Sport and Exercise Sciences BSc (Hons),0.0,4.0,0.0,0.0,4.0
2639,Durham University,Mathematics (3 years) BSc (Hons),3.0,4.0,4.0,0.0,4.0
2640,Durham University,Natural Sciences BSc (Hons),3.0,3.0,0.0,4.0,4.0
2641,Durham University,International Relations BA (Hons),4.0,3.0,2.0,4.0,2.0
2642,Durham University,Business and Management BA (Hons),4.0,3.0,3.0,4.0,0.0
2643,Durham University,Mathematics (3 years) BSc (Hons),4.0,0.0,3.0,0.0,4.0
2644,Durham University,Sport and Exercise Sciences BSc (Hons),0.0,0.0,3.0,3.0,0.0
2645,Durham University,Chemistry BSc (Hons),0.0,0.0,3.0,0.0,0.0
2646,Durham University,History BA (Hons),4.0,3.0,3.0,0.0,0.0
2647,Durham University,Sociology BA (Hons),0.0,4.0,4.0,0.0,0.0
2648,Durham University,Psychology BSc (Hons),0.0,4.0,4.0,4.0,0.0
2649,Durham University,History BA (Hons),0.0,4.0,4.0,4.0,4.0
2650,Durham University,Sociology BA (Hons),2.0,3.0,3.0,3.0,2.0
2651,Durham University,Law LLB (Hons),4.0,3.0,4.0,3.0,2.0
2652,Durham University,Anthropology and Sociology BA (Hons),3.0,4.0,4.0,4.0,4.0
2653,Durham University,Business and Management BA (Hons),4.0,4.0,4.0,4.0,4.0
2654,Durham University,"Ancient, Medieval and Modern History BA (Hons)",4.0,4.0,0.0,3.0,0.0
2655,Durham University,History BA (Hons),0.0,0.0,3.0,4.0,4.0
2656,Durham University,Corporate Law LLM,3.0,3.0,3.0,3.0,0.0
2657,Durham University,,4.0,3.0,3.0,3.0,0.0
2658,Durham University,Philosophy BA (Hons),3.0,2.0,1.0,1.0,4.0
2659,Durham University,Japanese Studies (with Year Abroad) BA (Hons),0.0,4.0,0.0,4.0,4.0
2660,Durham University,Law with Foundation LLB (Hons),3.0,2.0,3.0,2.0,3.0
2661,Durham University,,4.0,4.0,4.0,4.0,0.0
2662,Durham University,Modern Languages and Cultures (with Year Abroad) BA (Hons),3.0,3.0,2.0,3.0,4.0
2663,Durham University,Modern Languages and Cultures (with Year Abroad) BA (Hons),0.0,4.0,4.0,4.0,4.0
2664,Durham University,,4.0,0.0,3.0,0.0,4.0
2665,Durham University,Theology and Religion BA (Hons),0.0,4.0,4.0,2.0,4.0
2666,Durham University,Psychology BSc (Hons),0.0,4.0,3.0,0.0,0.0
2667,Durham University,Modern Languages and Cultures (with Year Abroad) BA (Hons),0.0,4.0,2.0,3.0,3.0
2668,Durham University,Sociology BA (Hons),1.0,3.0,2.0,2.0,3.0
2669,Durham University,Psychology BSc (Hons),4.0,0.0,4.0,0.0,0.0
2670,Durham University,History BA (Hons),0.0,0.0,4.0,0.0,0.0
2671,Durham University,Natural Sciences BSc (Hons),4.0,4.0,3.0,0.0,0.0
2672,Durham University,English Literature BA (Hons),4.0,3.0,3.0,0.0,4.0
2673,Durham University,Modern European Languages and History (with Year Abroad) BA (Hons),4.0,4.0,0.0,3.0,0.0
2674,Durham University,Ancient History BA (Hons),3.0,3.0,0.0,4.0,4.0
2675,Durham University,Sociology BA (Hons),4.0,4.0,4.0,4.0,0.0
2676,Durham University,History BA (Hons),1.0,3.0,0.0,4.0,0.0
2677,Durham University,Geography BA (Hons),3.0,4.0,0.0,3.0,3.0
2678,Durham University,Physics BSc (Hons),0.0,4.0,0.0,4.0,4.0
2679,Durham University,Geography BA (Hons),3.0,4.0,0.0,4.0,4.0
2680,Durham University,Mathematics (3 years) BSc (Hons),2.0,4.0,3.0,0.0,4.0
2681,Durham University,Mathematics (3 years) BSc (Hons),3.0,1.0,4.0,2.0,0.0
2682,Durham University,Anthropology BA (Hons),4.0,0.0,0.0,0.0,0.0
2683,Durham University,Economics with Study Abroad BA (Hons),4.0,2.0,4.0,4.0,4.0
2684,Durham University,Economics with Study Abroad BA (Hons),0.0,3.0,4.0,3.0,4.0
2685,Durham University,Mathematics (3 years) BSc (Hons),0.0,4.0,4.0,3.0,4.0
2686,Durham University,Psychology BSc (Hons),0.0,0.0,0.0,0.0,0.0
2687,Durham University,,3.0,4.0,4.0,3.0,4.0
2688,Durham University,,3.0,4.0,3.0,4.0,3.0
2689,Durham University,,3.0,0.0,4.0,4.0,0.0
2690,Durham University,,0.0,4.0,0.0,4.0,0.0
2691,Durham University,,0.0,4.0,0.0,4.0,0.0
2692,Durham University,,0.0,4.0,3.0,2.0,4.0
2693,Durham University,,0.0,4.0,4.0,4.0,0.0
2694,Durham University,,4.0,4.0,3.0,0.0,0.0
2695,Durham University,,0.0,4.0,4.0,0.0,3.0
2696,Durham University,,0.0,0.0,4.0,0.0,0.0
2697,Durham University,,0.0,3.0,4.0,4.0,0.0
2698,Durham University,"Philosophy, Politics and Economics BA (Hons)",0.0,0.0,4.0,4.0,0.0
2699,Durham University,Geophysics with Geology BSc (Hons),1.0,1.0,1.0,1.0,1.0
2700,Durham University,,2.0,1.0,1.0,2.0,1.0
2701,Durham University,,3.0,4.0,0.0,3.0,3.0
2702,Durham University,Geophysics with Geology BSc (Hons),4.0,0.0,4.0,4.0,0.0
2703,Durham University,International Trade and Commercial Law LLM,4.0,4.0,4.0,3.0,4.0
2704,Durham University,English Literature and History BA (Hons),0.0,3.0,4.0,4.0,0.0
2705,Durham University,,0.0,4.0,4.0,4.0,4.0
2706,Durham University,Finance (Economics and Finance) MSc,4.0,4.0,4.0,4.0,3.0
2707,Durham University,International Trade and Commercial Law LLM,0.0,4.0,4.0,4.0,3.0
2708,Durham University,Combined Honours in Social Sciences BA (Hons),4.0,4.0,4.0,0.0,0.0
2709,Durham University,General Engineering MEng (Hons),4.0,0.0,2.0,1.0,2.0
2710,Durham University,Natural Sciences BSc (Hons),4.0,4.0,3.0,3.0,4.0
2711,Durham University,Combined Honours in Social Sciences with Foundation BA (Hons),4.0,4.0,4.0,1.0,2.0
2712,Durham University,,0.0,0.0,0.0,4.0,0.0
2713,Durham University,,0.0,0.0,4.0,4.0,0.0
2714,Durham University,Law LLB (Hons),2.0,3.0,4.0,3.0,3.0
2715,Durham University,English Literature BA (Hons),4.0,4.0,3.0,4.0,4.0
2716,Durham University,,0.0,0.0,4.0,4.0,4.0
2717,University of Aberdeen,Politics and International Relations MA (Hons),1.0,4.0,3.0,0.0,0.0
2718,University of Aberdeen,French and Politics (5 yrs) MA (Hons),4.0,3.0,4.0,3.0,4.0
2719,University of Aberdeen,Business Management and French (5 yrs) MA (Hons),4.0,3.0,3.0,4.0,0.0
2720,University of Aberdeen,Psychology BSc (Hons),4.0,3.0,3.0,4.0,4.0
2721,University of Aberdeen,Chemistry BSc (Hons),1.0,0.0,0.0,3.0,0.0
2722,University of Aberdeen,Neuroscience with Psychology BSc (Hons),4.0,3.0,4.0,4.0,0.0
2723,University of Aberdeen,Politics and International Relations MA (Hons),0.0,0.0,3.0,4.0,4.0
2724,University of Aberdeen,,0.0,0.0,0.0,0.0,0.0
2725,University of Aberdeen,,4.0,3.0,4.0,0.0,0.0
2726,University of Aberdeen,Zoology BSc (Hons),4.0,0.0,4.0,0.0,4.0
2727,University of Aberdeen,English Literary Studies MLitt,4.0,4.0,4.0,3.0,0.0
2728,University of Aberdeen,Legal Studies and Psychology MA (Hons),0.0,4.0,4.0,4.0,4.0
2729,University of Aberdeen,Immunology and Pharmacology BSc (Hons),0.0,0.0,3.0,0.0,4.0
2730,University of Aberdeen,Immunology and Pharmacology BSc (Hons),4.0,4.0,4.0,4.0,4.0
2731,University of Aberdeen,,3.0,4.0,3.0,4.0,4.0
2732,University of Aberdeen,Psychology BSc (Hons),4.0,0.0,0.0,0.0,0.0
2733,University of Aberdeen,Conservation Biology BSc (Hons),3.0,4.0,4.0,0.0,4.0
2734,University of Aberdeen,Conservation Biology BSc (Hons),4.0,4.0,3.0,0.0,0.0
2735,University of Aberdeen,Petroleum Engineering MSc,2.0,0.0,2.0,2.0,3.0
2736,University of Aberdeen,,0.0,3.0,3.0,3.0,0.0
2737,University of Aberdeen,Psychology BSc (Hons),3.0,4.0,4.0,4.0,3.0
2738,University of Aberdeen,Human Embryology and Developmental Biology BSc (Hons),3.0,4.0,4.0,4.0,0.0
2739,University of Aberdeen,Geography and Geoscience BSc (Hons),4.0,4.0,4.0,4.0,4.0
2740,University of Aberdeen,,3.0,0.0,3.0,4.0,4.0
2741,University of Aberdeen,Sociology MA (Hons),4.0,3.0,4.0,3.0,3.0
2742,University of Aberdeen,Petroleum Engineering MSc,3.0,0.0,3.0,2.0,2.0
2743,University of Aberdeen,Sociology MA (Hons),4.0,3.0,4.0,3.0,3.0
2744,University of Aberdeen,Sociology MA (Hons),0.0,3.0,3.0,3.0,0.0
2745,University of Aberdeen,Psychology BSc (Hons),3.0,4.0,4.0,4.0,3.0
2746,University of Aberdeen,Biomedical Science (Developmental Biology) BSc (Hons),3.0,4.0,4.0,4.0,0.0
2747,University of Aberdeen,Geography and Geoscience BSc (Hons),4.0,4.0,4.0,4.0,4.0
2748,University of Aberdeen,International Relations MSc,0.0,0.0,3.0,4.0,4.0
2749,University of Aberdeen,Conservation Biology BSc (Hons),3.0,4.0,4.0,0.0,4.0
2750,University of Aberdeen,Conservation Biology BSc (Hons),4.0,4.0,0.0,0.0,0.0
2751,University of Aberdeen,Psychology BSc (Hons),4.0,3.0,0.0,4.0,4.0
2752,University of Aberdeen,Chemistry BSc (Hons),1.0,0.0,0.0,3.0,0.0
2753,University of Aberdeen,Master of Public Health MPH,4.0,3.0,4.0,0.0,0.0
2754,University of Aberdeen,Neuroscience with Psychology BSc (Hons),4.0,3.0,4.0,4.0,0.0
2755,University of Aberdeen,,3.0,4.0,4.0,4.0,0.0
2756,University of Aberdeen,Immunology and Pharmacology BSc (Hons),2.0,4.0,1.0,3.0,3.0
2757,University of Aberdeen,,3.0,4.0,3.0,4.0,4.0
2758,University of Aberdeen,French and Politics (5 yrs) MA (Hons),4.0,3.0,4.0,3.0,4.0
2759,University of Aberdeen,Business Management and French MA (Hons),4.0,3.0,3.0,3.0,0.0
2760,University of Aberdeen,,4.0,0.0,4.0,0.0,3.0
2761,University of Aberdeen,Politics and International Relations MA (Hons),0.0,0.0,3.0,4.0,4.0
2762,University of Aberdeen,History MA (Hons),3.0,0.0,3.0,0.0,1.0
2763,University of Aberdeen,Neuroscience with Psychology BSc (Hons),0.0,0.0,0.0,0.0,0.0
2764,University of Aberdeen,,4.0,4.0,4.0,0.0,0.0
2765,University of Aberdeen,Zoology BSc (Hons),4.0,0.0,4.0,0.0,4.0
2766,University of Aberdeen,Health Psychology MSc,3.0,3.0,3.0,0.0,3.0
2767,University of Aberdeen,English MA (Hons),4.0,4.0,4.0,3.0,0.0
2768,University of Aberdeen,Primary Education MA (Hons),4.0,4.0,4.0,4.0,4.0
2769,University of Aberdeen,Psychology MA (Hons),0.0,4.0,4.0,4.0,4.0
2770,University of Aberdeen,,0.0,3.0,4.0,0.0,4.0
2771,University of Aberdeen,History MA (Hons),4.0,4.0,3.0,4.0,0.0
2772,University of Aberdeen,Immunology and Pharmacology BSc (Hons),0.0,0.0,3.0,0.0,4.0
2773,University of Aberdeen,Immunology and Pharmacology BSc (Hons),4.0,4.0,4.0,4.0,4.0
2774,University of Aberdeen,Applied Mathematics BSc (Hons),0.0,3.0,0.0,4.0,0.0
2775,University of Aberdeen,History with Music Studies MA (Hons),3.0,4.0,3.0,4.0,4.0
2776,University of Aberdeen,Psychology BSc (Hons),4.0,0.0,0.0,0.0,0.0
2777,University of Aberdeen,Law with English Law LLB (Hons),4.0,3.0,2.0,2.0,1.0
2778,University of Aberdeen,Modern Languages and Translation & Interpretation Studies MA (Hons),4.0,4.0,0.0,4.0,0.0
2779,University of Aberdeen,French and German (5 yrs) MA (Hons),4.0,4.0,4.0,4.0,3.0
2780,University of Aberdeen,Conservation Biology BSc (Hons),0.0,3.0,4.0,4.0,4.0
2781,University of Aberdeen,English and Language & Linguistics MA (Hons),4.0,2.0,3.0,3.0,2.0
2782,University of Aberdeen,Archaeology and Art History MA (Hons),4.0,4.0,3.0,3.0,4.0
2783,University of Aberdeen,Engineering (Civil) BEng (Hons),4.0,4.0,4.0,4.0,3.0
2784,University of Aberdeen,Advanced Chemical Engineering MSc,2.0,2.0,4.0,0.0,4.0
2785,University of Aberdeen,Law with English Law LLB (Hons),4.0,4.0,4.0,4.0,3.0
2786,University of Aberdeen,Law with English Law LLB (Hons),4.0,0.0,0.0,4.0,4.0
2787,University of Aberdeen,Law LLB (Hons),4.0,4.0,0.0,3.0,3.0
2788,University of Aberdeen,,4.0,4.0,4.0,4.0,4.0
2789,University of Aberdeen,Zoology BSc (Hons),4.0,4.0,4.0,4.0,0.0
2790,University of Aberdeen,Law with English Law and European Legal Studies (5 yrs) LLB (Hons),4.0,3.0,2.0,4.0,3.0
2791,University of Aberdeen,English Literary Studies MLitt,3.0,0.0,3.0,3.0,4.0
2792,University of Aberdeen,Psychology BSc (Hons),0.0,0.0,4.0,0.0,0.0
2793,University of Aberdeen,Anthropology and Geography MA (Hons),4.0,0.0,4.0,0.0,4.0
2794,University of Aberdeen,,3.0,0.0,3.0,4.0,4.0
2795,University of Aberdeen,Marketing Management MSc,2.0,4.0,3.0,0.0,4.0
2796,University of Aberdeen,,4.0,3.0,3.0,3.0,3.0
2797,University of Aberdeen,Geography BSc (Hons),2.0,4.0,4.0,0.0,0.0
2798,University of Aberdeen,Philosophy MA (Hons),4.0,4.0,4.0,3.0,4.0
2799,University of Aberdeen,English and Film & Visual Culture MA (Hons),4.0,4.0,4.0,0.0,4.0
2800,University of Aberdeen,English Literary Studies MLitt,0.0,0.0,4.0,0.0,4.0
2801,University of Aberdeen,,4.0,3.0,4.0,0.0,3.0
2802,University of Aberdeen,French and Spanish & Latin American Studies (5 yrs) MA (Hons),4.0,4.0,4.0,4.0,4.0
2803,University of Aberdeen,"Strategic Studies, ISS, MSc or PgDip",4.0,3.0,0.0,0.0,4.0
2804,University of Aberdeen,Psychology MA (Hons),4.0,4.0,4.0,3.0,4.0
2805,University of Aberdeen,Politics and International Relations MA (Hons),4.0,3.0,4.0,3.0,3.0
2806,University of Aberdeen,Engineering (Electrical & Electronic) BEng (Hons),4.0,4.0,4.0,0.0,0.0
2807,University of Aberdeen,Marine Biology BSc (Hons),0.0,3.0,3.0,3.0,4.0
2808,University of Aberdeen,,0.0,0.0,4.0,4.0,0.0
2809,University of Aberdeen,Conservation Biology BSc (Hons),2.0,2.0,4.0,3.0,4.0
2810,University of Aberdeen,History MA (Hons),4.0,0.0,0.0,4.0,0.0
2811,University of Aberdeen,Applied Sports Science BSc (Hons),4.0,3.0,4.0,4.0,4.0
2812,University of Aberdeen,,4.0,0.0,0.0,2.0,2.0
2813,University of Aberdeen,,3.0,3.0,4.0,3.0,3.0
2814,University of Aberdeen,Mathematics BSc (Hons),0.0,3.0,4.0,0.0,2.0
2815,University of Aberdeen,,0.0,4.0,0.0,3.0,0.0
2816,University of Aberdeen,Civil Engineering MEng (Hons),0.0,2.0,4.0,2.0,3.0
2817,University of Aberdeen,,0.0,3.0,0.0,4.0,0.0
2818,University of Aberdeen,Economics and Finance MA (Hons),3.0,4.0,4.0,1.0,3.0
2819,University of Aberdeen,Psychology BSc (Hons),0.0,0.0,0.0,0.0,0.0
2820,University of Aberdeen,,2.0,4.0,3.0,3.0,4.0
2821,University of Aberdeen,Politics and International Relations MA (Hons),2.0,2.0,2.0,0.0,4.0
2822,University of Aberdeen,,0.0,4.0,4.0,3.0,2.0
2823,University of Aberdeen,Geography MA (Hons),4.0,0.0,4.0,0.0,0.0
2824,University of Aberdeen,Law with English Law LLB (Hons),0.0,0.0,4.0,0.0,0.0
2825,University of Aberdeen,Geography BSc (Hons),4.0,3.0,4.0,4.0,0.0
2826,University of Aberdeen,Geography BSc (Hons),0.0,4.0,4.0,0.0,0.0
2827,University of Aberdeen,History MA (Hons),0.0,0.0,0.0,4.0,3.0
2828,University of Aberdeen,,3.0,3.0,3.0,3.0,2.0
2829,University of Aberdeen,Law LLB (Hons),4.0,4.0,4.0,3.0,4.0
2830,University of Aberdeen,,3.0,4.0,0.0,4.0,4.0
2831,University of Aberdeen,,3.0,4.0,4.0,3.0,4.0
2832,University of Aberdeen,Law LLB (Hons),0.0,0.0,4.0,0.0,4.0
2833,University of Aberdeen,Energy Politics and Law MSc,3.0,4.0,1.0,4.0,4.0
2834,University of Aberdeen,Language and Linguistics and Spanish and Latin American Studies (5 yrs) MA (Hons),0.0,0.0,0.0,0.0,4.0
2835,University of Aberdeen,Environmental Partnership Management MSc,0.0,0.0,4.0,4.0,0.0
2836,University of Aberdeen,,2.0,3.0,4.0,3.0,2.0
2837,University of Aberdeen,Spanish and Latin American Studies (5 yrs) MA (Hons),2.0,4.0,4.0,0.0,2.0
2838,University of Aberdeen,Mathematics BSc (Hons),4.0,3.0,4.0,0.0,4.0
2839,University of Aberdeen,Geography MA (Hons),3.0,4.0,4.0,4.0,0.0
2840,University of Aberdeen,Sociology MA (Hons),3.0,4.0,4.0,0.0,0.0
2841,University of Aberdeen,Economics MA (Hons),0.0,4.0,4.0,4.0,4.0
2842,University of Aberdeen,,0.0,0.0,4.0,0.0,0.0
2843,University of Aberdeen,Computing Science BSc (Hons),4.0,3.0,3.0,0.0,3.0
2844,University of Aberdeen,Politics and International Relations MA (Hons),0.0,0.0,0.0,0.0,4.0
2845,University of Aberdeen,,4.0,0.0,2.0,4.0,3.0
2846,University of Aberdeen,Psychology MA (Hons),4.0,4.0,3.0,4.0,0.0
2847,University of Aberdeen,,0.0,3.0,0.0,3.0,0.0
2848,University of Aberdeen,,4.0,4.0,3.0,4.0,0.0
2849,University of Aberdeen,Zoology BSc (Hons),0.0,4.0,3.0,3.0,0.0
2850,University of Aberdeen,Chemical Engineering BEng (Hons),0.0,4.0,4.0,3.0,0.0
2851,University of Aberdeen,Accountancy and Finance MA (Hons),4.0,0.0,0.0,0.0,0.0
2852,University of Aberdeen,Geography MA (Hons),1.0,1.0,4.0,2.0,3.0
2853,University of Aberdeen,Law LLB (Hons),1.0,2.0,3.0,4.0,3.0
2854,University of Aberdeen,Engineering (Electrical & Electronic) BEng (Hons),0.0,1.0,0.0,0.0,0.0
2855,University of Aberdeen,Genetics (Immunology) BSc (Hons),3.0,4.0,4.0,4.0,3.0
2856,University of Aberdeen,,4.0,2.0,0.0,2.0,2.0
2857,University of Aberdeen,,4.0,0.0,4.0,3.0,3.0
2858,University of Aberdeen,,3.0,3.0,3.0,3.0,3.0
2859,University of Aberdeen,,4.0,4.0,4.0,4.0,3.0
2860,University of Aberdeen,,4.0,3.0,4.0,4.0,2.0
2861,University of Aberdeen,,4.0,4.0,4.0,4.0,4.0
2862,University of Aberdeen,,0.0,0.0,3.0,0.0,4.0
2863,University of Aberdeen,,4.0,4.0,4.0,4.0,4.0
2864,University of Aberdeen,,3.0,2.0,4.0,4.0,0.0
2865,University of Aberdeen,,0.0,0.0,0.0,0.0,3.0
2866,University of Aberdeen,,3.0,0.0,4.0,0.0,0.0
2867,University of Aberdeen,,3.0,4.0,0.0,3.0,0.0
2868,University of Aberdeen,,3.0,3.0,4.0,4.0,4.0
2869,University of Aberdeen,,4.0,3.0,4.0,4.0,3.0
2870,University of Aberdeen,Zoology BSc (Hons),4.0,0.0,4.0,0.0,4.0
2871,University of Aberdeen,,0.0,4.0,4.0,3.0,4.0
2872,University of Aberdeen,,0.0,4.0,4.0,0.0,0.0
2873,University of Aberdeen,,3.0,4.0,4.0,4.0,4.0
2874,University of Aberdeen,,4.0,3.0,0.0,0.0,0.0
2875,University of Aberdeen,,4.0,4.0,4.0,3.0,4.0
2876,University of Aberdeen,,3.0,4.0,4.0,3.0,3.0
2877,University of Warwick,Postgraduate Certificate in Education (PGCE) in Secondary (11-18),3.0,4.0,2.0,4.0,4.0
2878,University of Warwick,Accounting and Finance MSc,1.0,1.0,1.0,1.0,1.0
2879,University of Warwick,Civil Engineering MEng (Hons),3.0,0.0,4.0,0.0,0.0
2880,University of Warwick,Politics and International Studies BA (Hons),3.0,4.0,3.0,4.0,2.0
2881,University of Warwick,Psychology BSc (Hons),3.0,0.0,4.0,4.0,3.0
2882,University of Warwick,History and Politics BA (Hons),4.0,0.0,3.0,4.0,3.0
2883,University of Warwick,Mathematics MSc,4.0,0.0,0.0,3.0,0.0
2884,University of Warwick,History and Politics BA (Hons),4.0,4.0,4.0,4.0,0.0
2885,University of Warwick,Economics BSc (Hons),0.0,4.0,4.0,4.0,4.0
2886,University of Warwick,Computer Science MEng (Hons),4.0,4.0,3.0,4.0,2.0
2887,University of Warwick,"Philosophy, Politics and Economics (PPE) BA (Hons)/BSc (Hons)",4.0,4.0,4.0,2.0,0.0
2888,University of Warwick,,4.0,4.0,3.0,0.0,3.0
2889,University of Warwick,History BA (Hons),4.0,3.0,3.0,3.0,2.0
2890,University of Warwick,Education Studies BA (Hons),4.0,3.0,4.0,4.0,0.0
2891,University of Warwick,History of Art BA (Hons),4.0,2.0,3.0,0.0,4.0
2892,University of Warwick,Economics BSc (Hons),0.0,0.0,4.0,4.0,4.0
2893,University of Warwick,Economics BSc (Hons),0.0,0.0,0.0,4.0,4.0
2894,University of Warwick,"Philosophy, Politics and Economics (PPE) BA (Hons)/BSc (Hons)",0.0,4.0,4.0,3.0,3.0
2895,University of Warwick,Psychology BSc (Hons),3.0,3.0,0.0,0.0,4.0
2896,University of Warwick,History BA (Hons),0.0,3.0,2.0,4.0,0.0
2897,University of Warwick,Psychology BSc (Hons),3.0,3.0,0.0,0.0,2.0
2898,University of Warwick,Hispanic Studies BA (Hons),2.0,4.0,2.0,4.0,4.0
2899,University of Warwick,Behavioural and Data Science MSc,0.0,0.0,4.0,0.0,3.0
2900,University of Warwick,Hispanic Studies BA (Hons),3.0,4.0,2.0,3.0,0.0
2901,University of Warwick,Chemistry BSc (Hons),4.0,0.0,4.0,0.0,0.0
2902,University of Warwick,English and Theatre Studies BA (Hons),4.0,4.0,0.0,4.0,4.0
2903,University of Warwick,Hispanic Studies and ITalian BA (Hons),3.0,4.0,3.0,3.0,3.0
2904,University of Warwick,English Literature BA (Hons),3.0,4.0,4.0,3.0,0.0
2905,University of Warwick,Computer Science BSc (Hons),0.0,3.0,4.0,4.0,4.0
2906,University of Warwick,Biological Sciences BSc (Hons),3.0,0.0,4.0,4.0,3.0
2907,University of Warwick,Economics BSc (Hons),0.0,4.0,4.0,4.0,4.0
2908,University of Warwick,Biological Sciences BSc (Hons),3.0,4.0,0.0,4.0,2.0
2909,University of Warwick,Classical Civilisation BA (Hons),0.0,0.0,4.0,0.0,0.0
2910,University of Warwick,,4.0,3.0,1.0,4.0,3.0
2911,University of Warwick,CDT to Advance the Deployment of Future Mobility Technologies EngD,4.0,0.0,4.0,4.0,3.0
2912,University of Warwick,Physics BSc (Hons),3.0,0.0,4.0,4.0,4.0
2913,University of Warwick,History BA (Hons),3.0,4.0,3.0,4.0,2.0
2914,University of Warwick,Chemistry BSc (Hons),0.0,0.0,4.0,4.0,4.0
2915,University of Warwick,Philosophy PhD,0.0,4.0,4.0,0.0,0.0
2916,University of Warwick,Philosophy MA,4.0,4.0,4.0,4.0,4.0
2917,University of Warwick,Automotive Engineering BEng (Hons),4.0,4.0,4.0,0.0,4.0
2918,University of Warwick,Biomedical Science BSc (Hons),0.0,0.0,3.0,4.0,0.0
2919,University of Warwick,Manufacturing and Mechanical Engineering BEng (Hons),4.0,3.0,3.0,3.0,1.0
2920,University of Warwick,Mathematics BSc (Hons),4.0,0.0,3.0,3.0,2.0
2921,University of Warwick,Computer Science with Business Studies BSc (Hons),3.0,4.0,3.0,3.0,1.0
2922,University of Warwick,,0.0,4.0,0.0,0.0,3.0
2923,University of Warwick,Computer Science BSc (Hons),0.0,4.0,4.0,0.0,0.0
2924,University of Warwick,History BA (Hons),0.0,4.0,4.0,0.0,4.0
2925,University of Warwick,Engineering PhD,0.0,0.0,0.0,0.0,2.0
2926,University of Warwick,German and Economics BA (Hons),0.0,4.0,4.0,0.0,2.0
2927,University of Warwick,Psychology BSc (Hons),4.0,4.0,0.0,4.0,3.0
